user_id,interests,activity_level
user_646,"['travel', 'javascript', 'data science', 'finance', 'technology']",low
user_647,"['photography', 'technology', 'javascript']",high
user_648,"['business', 'technology']",high
user_649,"['javascript', 'python']",low
user_650,['food'],medium
user_651,['fitness'],medium
user_652,['photography'],low
user_653,['machine learning'],medium
user_654,['photography'],high
user_655,['marketing'],low
user_656,"['investing', 'data science', 'finance', 'food', 'programming']",low
user_657,"['marketing', 'javascript', 'ai', 'photography', 'technology']",low
user_658,['data science'],high
user_659,['python'],medium
user_660,"['javascript', 'health', 'art', 'business', 'travel']",low
user_661,"['programming', 'food', 'health', 'design', 'business']",low
user_662,"['health', 'fitness', 'web development', 'python', 'art']",medium
user_663,"['ai', 'design', 'fitness']",high
user_664,"['technology', 'data science', 'business']",low
user_665,"['food', 'python']",low
user_666,"['art', 'design', 'machine learning']",high
user_667,"['travel', 'finance', 'marketing', 'design', 'startups']",medium
user_668,['technology'],high
user_669,"['social media', 'machine learning', 'design']",medium
user_670,"['machine learning', 'design', 'ai', 'technology']",high
user_671,"['investing', 'social media', 'marketing']",high
user_672,"['design', 'travel', 'food']",medium
user_673,"['ai', 'web development']",medium
user_674,['social media'],medium
user_675,"['ai', 'art', 'startups', 'python']",high
user_676,['javascript'],medium
user_677,"['technology', 'investing', 'data science', 'javascript', 'finance']",low
user_678,['javascript'],low
user_679,['art'],medium
user_680,"['data science', 'web development']",high
user_681,"['travel', 'programming', 'art', 'photography', 'machine learning']",low
user_682,"['business', 'photography', 'javascript', 'health', 'social media']",low
user_683,"['investing', 'finance', 'web development', 'python']",high
user_684,['social media'],high
user_685,"['javascript', 'python']",low
user_686,['ai'],low
user_687,"['web development', 'programming', 'technology']",high
user_688,"['startups', 'social media', 'web development']",high
user_689,['python'],low
user_690,"['business', 'social media', 'food', 'marketing', 'ai']",medium
user_691,"['finance', 'food', 'travel']",low
user_692,"['art', 'travel', 'data science', 'python', 'food']",medium
user_693,"['investing', 'marketing']",low
user_694,['social media'],medium
user_695,"['fitness', 'javascript', 'business', 'ai']",low
user_696,"['social media', 'health', 'programming', 'technology']",low
user_697,"['health', 'social media', 'art', 'startups']",medium
user_698,"['web development', 'art', 'social media', 'investing']",low
user_699,"['data science', 'web development']",high
user_700,"['web development', 'art', 'design']",medium
user_701,"['marketing', 'ai', 'business', 'health']",high
user_702,"['health', 'travel', 'art', 'fitness', 'technology']",low
user_703,"['technology', 'python', 'business', 'machine learning']",medium
user_704,['photography'],high
user_705,"['food', 'technology']",high
user_706,"['social media', 'finance', 'travel', 'programming']",low
user_707,"['food', 'design', 'health']",low
user_708,"['web development', 'art', 'photography']",low
user_709,"['travel', 'fitness', 'art', 'technology']",medium
user_710,"['fitness', 'ai', 'marketing', 'startups', 'art']",medium
user_711,"['travel', 'startups', 'photography']",medium
user_712,"['programming', 'marketing', 'design', 'python', 'business']",low
user_713,"['travel', 'finance', 'photography', 'data science']",high
user_714,"['marketing', 'programming']",low
user_715,"['fitness', 'javascript', 'art']",low
user_716,"['art', 'ai']",medium
user_717,"['ai', 'machine learning', 'photography']",high
user_718,['design'],high
user_719,['javascript'],medium
user_720,"['python', 'photography']",low
user_721,['health'],low
user_722,"['technology', 'python', 'programming', 'social media']",medium
user_723,"['programming', 'social media', 'health', 'machine learning', 'marketing']",low
user_724,"['marketing', 'programming']",high
user_725,"['investing', 'design']",low
user_726,"['investing', 'web development', 'marketing', 'business', 'travel']",low
user_727,"['web development', 'food']",medium
user_728,"['marketing', 'health', 'design', 'python', 'fitness']",high
user_729,"['data science', 'photography']",high
user_730,"['design', 'travel']",high
user_731,"['design', 'javascript', 'web development', 'investing']",low
user_732,"['business', 'finance', 'javascript']",low
user_733,"['investing', 'art', 'food']",low
user_734,"['art', 'health']",low
user_735,['technology'],low
user_736,"['design', 'social media']",high
user_737,['programming'],medium
user_738,"['startups', 'marketing', 'machine learning', 'programming', 'ai']",medium
user_739,"['programming', 'food']",low
user_740,"['machine learning', 'finance', 'javascript', 'travel', 'startups']",medium
user_741,['startups'],medium
user_742,"['data science', 'social media', 'health', 'ai', 'marketing']",low
user_743,"['ai', 'design', 'fitness', 'travel']",high
user_744,"['javascript', 'investing', 'python', 'web development']",low
user_745,"['python', 'technology']",medium
user_746,"['photography', 'art', 'investing']",high
user_747,"['web development', 'food', 'data science', 'startups']",high
user_748,"['machine learning', 'travel', 'marketing', 'food', 'art']",medium
user_749,"['design', 'programming', 'technology', 'social media']",high
user_750,"['javascript', 'web development', 'technology', 'machine learning', 'art']",low
user_751,"['photography', 'ai', 'technology']",medium
user_752,['photography'],high
user_753,"['javascript', 'business']",medium
user_754,"['photography', 'programming']",low
user_755,"['ai', 'data science', 'social media']",low
user_756,"['art', 'technology', 'photography', 'programming']",low
user_757,"['programming', 'ai', 'marketing', 'technology', 'investing']",low
user_758,"['python', 'finance', 'data science']",low
user_759,"['machine learning', 'data science', 'travel', 'ai']",low
user_760,"['fitness', 'investing', 'social media', 'photography', 'technology']",medium
user_761,['technology'],low
user_762,"['travel', 'food', 'startups', 'art']",medium
user_763,['fitness'],high
user_764,"['food', 'marketing', 'fitness']",low
user_765,"['ai', 'travel']",medium
user_766,['web development'],medium
user_767,"['photography', 'fitness', 'machine learning']",medium
user_768,"['health', 'machine learning', 'technology']",medium
user_769,['art'],medium
user_770,"['ai', 'machine learning', 'health', 'finance']",high
user_771,"['social media', 'web development', 'business', 'data science', 'art']",high
user_772,"['fitness', 'food', 'programming', 'web development']",low
user_773,"['marketing', 'finance', 'travel']",medium
user_774,"['art', 'javascript']",low
user_775,['machine learning'],low
user_776,"['technology', 'finance']",medium
user_777,"['startups', 'social media', 'art', 'health']",high
user_778,"['travel', 'technology', 'photography', 'design']",medium
user_779,"['startups', 'design']",high
user_780,"['data science', 'programming']",medium
user_781,"['finance', 'food']",low
user_782,"['fitness', 'web development', 'startups']",medium
user_783,"['investing', 'ai', 'finance']",medium
user_784,"['startups', 'business', 'social media', 'travel']",medium
user_785,['food'],high
user_786,"['ai', 'business', 'finance', 'programming', 'fitness']",medium
user_787,"['finance', 'programming', 'business', 'design', 'data science']",medium
user_788,"['ai', 'data science']",high
user_789,"['social media', 'marketing', 'investing']",low
user_790,"['startups', 'ai', 'fitness', 'food']",low
user_791,"['art', 'marketing', 'data science', 'health', 'startups']",medium
user_792,"['photography', 'fitness', 'marketing']",low
user_793,"['machine learning', 'startups', 'data science', 'travel', 'finance']",medium
user_794,"['startups', 'business']",medium
user_795,"['technology', 'web development', 'startups']",medium
user_796,['python'],low
user_797,['web development'],high
user_798,"['python', 'food', 'design', 'technology']",high
user_799,"['marketing', 'health', 'investing', 'python', 'business']",medium
user_800,"['business', 'javascript', 'art', 'technology', 'web development']",medium
user_801,"['javascript', 'technology', 'design', 'travel', 'machine learning']",high
user_802,"['machine learning', 'food', 'photography', 'design', 'investing']",medium
user_803,"['marketing', 'web development']",high
user_804,"['design', 'python', 'investing', 'programming']",low
user_805,"['marketing', 'programming', 'art']",low
user_806,['art'],medium
user_807,"['social media', 'finance', 'startups', 'photography', 'technology']",low
user_808,"['machine learning', 'photography', 'technology', 'design']",high
user_809,"['data science', 'marketing', 'business', 'art', 'fitness']",medium
user_810,['ai'],medium
user_811,"['data science', 'machine learning', 'business', 'marketing']",high
user_812,"['ai', 'javascript', 'fitness', 'health']",low
user_813,['social media'],high
user_814,['fitness'],high
user_815,"['technology', 'programming']",low
user_816,"['python', 'fitness']",high
user_817,"['art', 'travel', 'business']",medium
user_818,"['photography', 'technology', 'ai', 'art', 'programming']",medium
user_819,"['machine learning', 'data science', 'art']",high
user_820,['programming'],high
user_821,"['design', 'travel', 'art', 'marketing']",medium
user_822,"['investing', 'python', 'finance', 'art']",high
user_823,"['design', 'machine learning']",high
user_824,"['social media', 'javascript', 'python', 'design']",low
user_825,"['programming', 'python', 'travel', 'startups', 'food']",high
user_826,['web development'],medium
user_827,"['photography', 'fitness']",medium
user_828,"['startups', 'food', 'design', 'technology']",low
user_829,['javascript'],high
user_830,"['photography', 'food']",high
user_831,['food'],medium
user_832,"['travel', 'art', 'food', 'finance']",high
user_833,"['javascript', 'technology', 'travel']",medium
user_834,"['business', 'python', 'health', 'web development', 'travel']",low
user_835,"['health', 'travel', 'machine learning']",medium
user_836,"['machine learning', 'data science', 'finance', 'marketing', 'startups']",low
user_837,"['photography', 'art', 'business', 'technology', 'machine learning']",low
user_838,['finance'],low
user_839,"['photography', 'technology', 'machine learning', 'design']",low
user_840,"['social media', 'health', 'machine learning']",low
user_841,"['investing', 'art', 'ai']",high
user_842,"['web development', 'startups', 'health', 'social media']",high
